Frequency (Hz),OUT (V),Phase (deg),IN (V),Phase (deg),hand (V),Phase (deg)
0,0.05441730621144142,0,0.001191005251084882,0,0.04634665150353071,180
76.2939453125,0.2735805440478873,54.29716531811518,0.0007762244222917098,4.372348621559304,0.02306485517653787,26.51071295144765
152.587890625,0.04760359888457717,71.52075553874671,0.0005071285347473232,11.06699136377985,0.008309261373802636,57.16952468043074
228.8818359375,0.02366156596757104,74.61814133886845,0.0004343586712500589,1.956683099743351,0.001718964416239729,39.14086371948798
305.17578125,0.0167240041549814,78.0363145140993,0.0004191081715796231,10.26948331983654,0.004009072483735805,83.54946865595592
381.4697265625,0.01269847545769981,80.35692608051264,0.0004552824637628832,1.938661694867185,0.002700034756232616,113.9414434807525
457.763671875,0.01046656236725123,80.78812442620421,0.0004615833765149428,179.8041804760331,0.001896094752692024,79.88058650976338
534.0576171875,0.008848986186888043,81.03290475089358,0.000391425309410155,174.9646088802727,0.002657677989318189,58.09777357033131
610.3515625,0.007675337338729211,81.36975888832788,0.0004904950872133026,178.8581082636765,0.002372282022566144,43.57340858555079
686.6455078125,0.006808564888633887,82.58797340191092,0.0004815951156631756,13.40182541498446,0.00109780191738045,164.0871643848884
762.939453125,0.006082235955166132,82.51384933521359,0.000438018050462931,12.20930353965607,0.00183386239853764,37.43324727951922
839.2333984375,0.00551841070243903,82.0370282083055,0.0004897484010631918,14.14871927803297,0.00201323139418056,150.297104326033
915.52734375,0.005115787192223616,81.82686703090188,0.0004096180017462668,10.12192408967523,0.001567041954885216,3.511724846150701
991.8212890625,0.004659807001287109,81.98196590149645,0.0005254593846026445,7.267739895812748,0.00134677628583629,141.3455429128159
1068.115234375,0.004309788190691207,81.38275364682816,0.0004327239461112748,14.7774223927156,0.001035165989845254,134.5541444956177
1144.4091796875,0.004018278028273891,82.15557569551471,0.0004517862001689817,9.704162979144463,0.0009316181404102297,140.295071090576
1220.703125,0.003790394602295155,83.36466662440083,0.0004649221699475127,7.821139346890218,0.001213145952667257,125.1124511898317
1296.9970703125,0.003563787379732875,81.61708333961801,0.0004993284360794154,3.428908612315509,0.001218980290655492,117.649412280521
1373.291015625,0.003371037922196334,81.37142668988029,0.0004390327109139209,13.27084014816968,0.0005138149341864472,66.84171066341148
1449.5849609375,0.003180445507906884,80.4895651457244,0.0004129096427482118,8.384743255174749,0.001525489094990843,64.6646184149521
1525.87890625,0.003047319939912536,81.38465103732075,0.0004387918282291991,16.26015943591161,0.0005719509382117599,22.94737861911908
1602.1728515625,0.002888301574425271,81.19545958223289,0.0004418691719145022,14.05436936845465,0.001055340052315775,93.27396898533577
1678.466796875,0.002756890125783036,80.31613810277737,0.0004050244736222192,12.67304662143719,0.0003768362901295545,26.20699335967722
1754.7607421875,0.002704848941168798,80.7291378399283,0.0004960932786869001,6.41407471926053,0.0008606262597030329,20.98513029589495
1831.0546875,0.002500449196237755,78.27364620123316,0.0004971122265739523,9.724035671109474,0.000689517396763756,173.4142276185407
1907.3486328125,0.002429196585554652,81.2572139824683,0.0005023185841322963,13.10512044209185,0.0009764759645084474,32.40622396949559
1983.642578125,0.002295813246933519,78.65872329183539,0.0004449636195524288,26.00168692392766,0.0005300685120725218,165.1800344474934
2059.9365234375,0.002254597742448602,78.32425272074576,0.0004450018729420829,5.345615431912514,0.0002889897433348579,0.9970180509095276
2136.23046875,0.002174688832197848,78.34643815318621,0.0004127903200071807,19.63611615503684,0.0007911578329804691,21.64318839652977
2212.5244140625,0.002073140833525451,77.33107176552407,0.0004514618416851964,17.2759119796023,0.0003845429350257727,7.49457700074118
2288.818359375,0.0021015287730048,77.10135825787944,0.0004325496792999052,4.418076548457338,0.0009922193278290472,113.1065698065604
2365.1123046875,0.001967102377248139,78.58242647559614,0.0004236243715041887,10.56298544341601,0.0002393308343255192,94.98425675823354
2441.40625,0.001936706369314694,76.45696546033162,0.0004507451717734318,15.53440129694385,0.001098600362600424,133.1889077566033
2517.7001953125,0.001834312712998106,77.08292476918511,0.0004614571010383089,13.23042288254533,0.0004505828717206009,141.07694664252
2593.994140625,0.001802795479600175,77.21224321898947,0.0004095442640008712,25.21442619762099,0.0006171959681058386,49.94332758842661
2670.2880859375,0.001709319746023,79.29994893402444,0.0005434477422900603,23.49515117615267,0.0006500992774315939,157.5113369443087
2746.58203125,0.001702682630457653,75.72468881490833,0.0004551201634676735,26.26737821329343,0.00090928956156898,105.5996441992204
2822.8759765625,0.001651288719080536,74.86553203763,0.0004098739336443697,14.01358980870531,0.0003732711664949171,51.76459946898137
2899.169921875,0.001681560170792048,74.42604515580503,0.0003982998243908484,17.6765391803235,0.0006530593053245556,61.43399546966189
2975.4638671875,0.001548116131184755,75.69950029735507,0.0004513087617976955,17.92374234547532,0.0006846111066334691,53.6599846586854
3051.7578125,0.001538044723021755,73.76231003232411,0.0005211330263928292,19.76401399762942,0.0008699690556811652,37.83028504575226
3128.0517578125,0.001520829213532417,76.94210701369717,0.0005245866555139921,17.5595783136638,8.13784878541881e-05,11.31434053109689
3204.345703125,0.001481688750242452,75.32650124072023,0.0004372894159581006,9.591255029311089,0.0007400595964973953,27.40588054453104
3280.6396484375,0.0015018739469175,73.3504073456745,0.0004398810355009855,11.44874614169347,0.000758796913495518,148.6432118065482
3356.93359375,0.001470717186399279,74.26108720255283,0.00042233475866743,9.709634516953797,0.0002753484049803256,160.8440401641345
3433.2275390625,0.001396217407846973,74.92802613682349,0.0004701518075432674,19.33788063119658,0.0002952815754334957,92.13718177386728
3509.521484375,0.001368607085126443,72.7634597770457,0.0005785497654061153,15.1080609736305,0.000781913900690826,129.189318581948
3585.8154296875,0.001295883848509968,71.96938997614259,0.0005474523306953626,22.21561862107084,0.0002015632561978939,35.18289118443778
3662.109375,0.001324522132841503,73.68546701296468,0.0004686736807556694,21.66298801382582,0.0006791751143607917,173.6380187945406
3738.4033203125,0.001270459652412409,71.66536744927986,0.0003715278008044379,16.35399174343183,0.0007087912893541194,115.6954239877158
3814.697265625,0.001241153694474468,72.40019157805543,0.0005361708966422224,14.22562157839537,0.0001643032977872251,162.2295316093541
3890.9912109375,0.001266955372244751,73.14425850230126,0.0005260185431922161,20.27830474448946,0.0004058074579963726,47.87635651080416
3967.28515625,0.001245311072609128,72.69048309571006,0.0004769407940827638,22.82620305168363,0.0009483661770706826,77.55866306819715
4043.5791015625,0.001190593378815732,71.49821859624596,0.0005103410991990678,26.82334454077512,0.0008554971168841584,73.63765224913654
4119.873046875,0.001119519518541045,71.85879946707513,0.000445896207501811,28.10665407036559,0.0004604199866875596,112.7266593494141
4196.1669921875,0.001219090983178449,66.83733541824721,0.00046741873099128,17.2047753734033,0.0001688770189068953,0.5244926880055223
4272.4609375,0.001151559173296924,71.07494376251699,0.0005293560998473616,24.72514742535248,0.0006642647049950797,171.671882242468
4348.7548828125,0.001168943891040979,73.90150977370284,0.0004624600057972907,18.02197086081424,0.001160096009090408,167.0332567698644
4425.048828125,0.001055609396002025,69.86095469118165,0.0004159973286743825,32.86683193050238,0.001089593296342926,116.2721795513243
4501.3427734375,0.001217262409156884,69.44211184361745,0.0005079206212479185,16.40360039978954,0.0001528393781961443,28.74054628099679
4577.63671875,0.00107427854547897,66.72832061792248,0.0004648126493387973,29.78986686249935,0.0004180904417590993,32.69570592701545
4653.9306640625,0.001066831699972268,67.08710310334621,0.0004766528397169979,23.81779590796533,0.0005210653796482133,177.9511425026582
4730.224609375,0.0009933729532560086,64.98855615336863,0.0004793731213551657,26.85072243531201,0.0002132484380230277,58.99969607070751
4806.5185546875,0.001114101889738341,63.11991585194186,0.0005418134240648062,35.61353239953522,0.0002856463426031913,58.7302037628012
4882.8125,0.0009874903552914006,67.63874960951371,0.0004827546107895271,23.94497266523984,0.0005500722053730248,20.94144939986779
4959.1064453125,0.0009783813507577418,61.77194901975957,0.0004419274125810385,34.66233754412313,6.042153447263646e-05,146.6979670024541
5035.400390625,0.001062871355234001,68.30728445297824,0.0004693747094903935,19.86041845324295,0.0002146064231206336,139.9924220429745
5111.6943359375,0.0008985005995853774,66.61290992005505,0.0005126679245753058,29.37675418909241,0.0005740553279568689,71.14950288213154
5187.98828125,0.001024525408519468,64.36598175157869,0.0005699085056505482,27.4277639479385,0.000540252292946338,63.68607373140129
5264.2822265625,0.001010097333314409,67.68610969464022,0.0004679943553391806,19.50245640976225,0.0003346414637271829,117.8811731583788
5340.576171875,0.001117636699324573,68.26894143036444,0.0006074013075807956,27.81091964923096,0.0004074260777792963,66.36483959070193
5416.8701171875,0.0009383285006206512,66.59161689707337,0.0004987107393020667,30.41984946017178,0.0007418096857575947,96.86989948811235
5493.1640625,0.0008957159176065884,68.22785681529727,0.0005319972142804376,24.33677696365624,0.000772983495344622,25.43702154924465
5569.4580078125,0.0009994881264682477,66.46597425730612,0.0005487333882333222,28.34252450203,0.0007092147373218862,85.34313864995647
5645.751953125,0.0009544884743955575,61.34978121280379,0.000498535234188597,26.91959238599316,0.0002386205612777165,118.3797214578157
5722.0458984375,0.0009847200333325111,67.77457407136372,0.000527654692016691,32.45580288823998,0.0008002394954539293,79.55317566200738
5798.33984375,0.001076295048178292,51.94630759777277,0.0004817215575319812,22.44273008284809,0.0008182435395373546,140.4373600366591
5874.6337890625,0.0009409478014067722,65.85837842750067,0.0005747260224750415,35.25454072134173,0.0003950122323073184,134.433913188949
5950.927734375,0.001008722334562014,61.2788202834507,0.0004884619893328282,37.42260102755415,0.0001691679491573937,110.2139757214886
6027.2216796875,0.00102605958227529,59.28119658930144,0.000502706568518352,25.04111197543389,0.0006955828831553323,30.76775449795537
6103.515625,0.0009098584764965142,58.47546376216462,0.0003981762175849234,33.1367915534982,0.0002637939512642557,59.55668325319566
6179.8095703125,0.0008860346772208477,60.41955830241479,0.0005030953307185991,30.10962665610148,0.0006900142585238635,178.3791834588184
6256.103515625,0.0007904700134444437,64.54597293567603,0.0005615680058180655,35.06464070613058,0.0005145373262423008,8.578990007434358
6332.3974609375,0.0007287631569544385,56.99226909554021,0.0006485602516969688,36.61302045482666,0.0006642847315388575,84.05659545162828
6408.69140625,0.0009797374913202259,61.70018658883756,0.0005540287149030095,31.57997727484782,0.0005609954540724026,134.4858061240672
6484.9853515625,0.0008489050255206664,46.5951322622255,0.0005854224293671968,39.17203744706294,0.0007380479397198424,111.4422229114305
6561.279296875,0.0008527685431092103,53.05919782817643,0.0005308327734435503,31.41950822855195,0.0002992213957029552,157.1501386860095
6637.5732421875,0.0008364060195560413,60.60010781160421,0.0005970518616882783,38.28397401195157,0.0003429169887220124,68.33077382390472
6713.8671875,0.0008245257723168065,50.25380681243472,0.0005197043892307814,30.90385540671842,0.000335530075917844,33.2965380627972
6790.1611328125,0.0006937825292134225,63.90262899721812,0.0006228660344938036,32.08744834072385,0.0003254662449353093,5.763191172045488
6866.455078125,0.000799470111353039,56.45088233323553,0.000561952001026497,34.32633066075426,0.0001633213453015291,175.6131161191222
6942.7490234375,0.0007659577529119548,60.64096323870326,0.0006405534842804754,37.71092986895261,0.0008845297899590389,78.25554545766838
7019.04296875,0.0008527518984919349,53.93805569927629,0.000511719470752196,38.70189846152321,0.0003934617459391292,11.52082210437099
7095.3369140625,0.0008205435057629935,61.02539043383192,0.0005784049846270058,40.13666052219175,0.0003485332229176597,39.87461046800839
7171.630859375,0.0008544344967725896,59.34571708904984,0.0005200628007301357,31.19544915715196,0.0007100764169253397,161.0870330072645
7247.9248046875,0.0007964292388584898,53.03538967069394,0.0006582197402810891,37.76246490590551,0.0006752646537405081,20.89054858755139
7324.21875,0.0008454927233038414,53.02038702850574,0.0005334147476875323,40.73639291047746,0.0006037640589101441,115.4692408813323
7400.5126953125,0.0006826557431600685,52.1880184522342,0.0006389943819687969,37.86479951398649,0.0005880897668882857,106.4087522854741
7476.806640625,0.0007485297040789975,57.69216459920951,0.0006334685189555655,40.31963761101476,0.0005190900814238385,91.25372321169296
7553.1005859375,0.0007306333860087606,51.46679830412025,0.0005669294796073954,41.00804868779552,0.0005733959990532795,39.39158719349117
7629.39453125,0.0007697900806473739,51.52061471434891,0.0006282821972967556,43.01917589125404,0.0006041758609151687,113.0188953130406
7705.6884765625,0.0007712747577818739,52.89700469048756,0.000625663372931492,35.96410798958666,0.0002923150018203886,77.85235982305645
7781.982421875,0.0007750024082901802,52.59047559921684,0.0005931827324998967,41.27056605906735,0.0004985312006348712,125.6424689783848
7858.2763671875,0.0007542229136346253,51.87061354732052,0.0005981201121539214,44.01440772479151,0.0004655105706684798,129.244987403437
7934.5703125,0.0007487283901874993,49.69583222950524,0.0006412507027455964,44.22728553361604,0.0006428577210705369,71.73344611591205
8010.8642578125,0.0007863694861669536,51.82931807221985,0.0006069981938170239,38.40481971157558,0.0008470033204409224,5.751819413582274
8087.158203125,0.0007324077759700919,54.88114538084249,0.0006275177969469561,40.05246332343285,0.0003837061387419628,14.93710638081096
8163.4521484375,0.0007673036104511328,54.98150173160986,0.0006696398877269429,38.5194067133419,0.0004403638548898872,7.229576790678975
8239.74609375,0.0006754275102380867,53.99437636671574,0.0006751943216785583,36.76749777407502,0.0007415488423962351,9.695699179392937
8316.0400390625,0.0007561870155917752,48.75760793199596,0.0006801523423307106,40.80978469593109,0.000472613545060564,132.3911298641235
8392.333984375,0.0006711480432437835,52.40367625207566,0.0006886504067117127,43.02823260009013,0.0004994586531425475,72.29424631454782
8468.6279296875,0.0007098324210312819,47.0323249780352,0.0006741414076425913,38.55678159738433,0.0005940746129219246,9.179994785059652
8544.921875,0.0007564287808645047,47.14068091722014,0.0006654412025244707,43.65411971710196,0.0001627009960489304,158.7893566593992
8621.2158203125,0.000738196034692217,50.99680040330858,0.0006125965079225402,40.79555544907607,0.0006515320951944582,32.12728345624839
8697.509765625,0.0007543123425388733,47.56020473882452,0.000687855049933765,40.43162069428606,0.0002713019761237651,58.05418661719424
8773.8037109375,0.0007097007091395792,51.66543362455432,0.0007346734252339057,43.68384736920177,0.0002062201912007554,108.0813388581848
8850.09765625,0.0006927123483354587,49.31656883202351,0.0007010502402899344,41.51391933673725,0.0002399066416183904,139.7001346527867
8926.3916015625,0.0006954243798463991,46.70957307602647,0.0007439404033031953,48.96907823473715,0.0005734955232736248,124.341745159191
9002.685546875,0.0006758337927961082,52.80019915448035,0.0007768571332611614,39.00910514518553,0.0008386763700235046,99.51216505765819
9078.9794921875,0.000718707659545141,44.8331194756058,0.0006946236248267293,43.70041390419578,0.0002284487075724949,83.99454845655316
9155.2734375,0.0006550283462001082,42.16239654186793,0.0007591373887601044,48.58760360561987,0.0007714745755658629,45.28863309372934
9231.5673828125,0.0007175465663292528,43.82025762239297,0.0007136736347903237,45.91455846007615,0.0003453765418412465,93.03568114327891
9307.861328125,0.0006456672785023667,41.33195418073893,0.0007996413668560663,48.62870341915433,0.0005118742558228608,151.035624031996
9384.1552734375,0.0007293990862090105,51.62395686035453,0.0007246822257308064,44.39535600580824,0.001024517480303921,154.7159137529576
9460.44921875,0.0007442038304315953,50.56336059725373,0.0007533895849824226,41.3324130675371,0.0002286747474588862,156.4255556694176
9536.7431640625,0.0006352751149145464,37.45037529056896,0.0007868332964886888,51.75945459382331,0.0005850942779981943,89.7013135315422
9613.037109375,0.0007565110114092457,39.73151088907433,0.000717231157240163,52.26057083551053,0.0005885876652028288,162.6618663761871
9689.3310546875,0.0007170461125987156,45.54264022677574,0.0006976976808618433,47.73232486839709,8.205311988483961e-05,3.753811867783772
9765.625,0.000707989447247981,40.96624457103189,0.0007228563494034421,50.54530611618568,0.0003243100266197434,56.59127469849761
9841.9189453125,0.0006737707714692326,42.84695580495575,0.000786147042866823,47.86205514439126,0.0002719096360944639,101.0919277313622
9918.212890625,0.0006686635778486592,42.45698891948911,0.0008226411415776626,48.25464706870554,0.0006139537775767478,60.21609541533218
9994.5068359375,0.0006943197711716051,45.99031633732773,0.0007551689741098023,45.47841836221433,0.0001411357004078457,47.07237004586248
