Time (s),OUT (V),IN (V),hand (V)
0.105678621039186,0.1069964473766064,-0.1098171517091197,0.01096499950412654
0.105681421039186,-0.002653578401987752,0.06295562735255564,0.01096499950412654
0.105684221039186,-0.1386196103673966,0.2295579500191824,0.01096499950412654
0.105687021039186,-0.2263396309907915,0.3673648095095526,0.01096499950412654
0.105689821039186,-0.2767786428489079,0.4558080178387173,0.01096499950412654
0.105692621039186,-0.2460766356309016,0.4866602998140165,0.01096499950412654
0.105695421039186,-0.2241466304751787,0.4578648366370978,0.01096499950412654
0.105698221039186,-0.1561636144921242,0.3653079907107634,0.01096499950412654
0.105701021039186,-0.05309259026021885,0.2275011312210573,0.01096499950412654
0.105703821039186,0.06971543861182056,0.06295562735279041,0.01096499950412654
0.105706621039186,0.2232254747018524,-0.1118739705072382,0.01096499950412654
0.105709421039186,0.2912084906846196,-0.2723058367788004,-0.03040499465206944
0.105712221039186,0.3548055056362102,-0.3957149646800476,-0.03040499465212589
0.105715021039186,0.387700513369954,-0.4697604414211304,-0.03040499465206945
0.105717821039186,0.3811215118232185,-0.4821013542112221,0.01096499950412654
0.105720621039186,0.3306824999650651,-0.4327377030507433,0.01096499950412654
0.105723421039186,0.2429624793422068,-0.3278399443347514,0.01096499950412654
0.105726221039186,0.1376984545943515,-0.1818058096509999,0.01096499950412654
0.105729021039186,0.05436443500253316,-0.009033030589327402,0.01096499950412654
0.105731821039186,-0.09256659954076404,0.1616829296739863,0.01096499950412654
0.105734621039186,-0.1978306242882145,0.3138875207521288,0.01096499950412654
0.105737421039186,-0.2636206397553889,0.4270125546615769,0.01096499950412654
0.105740221039186,-0.2723926418177542,0.4825466622171939,0.01096499950412654
0.105743021039186,-0.2373046335685413,0.476376205822165,0.01096499950412654
0.105745821039186,-0.2000236248037933,0.4105580042748349,0.01096499950412654
0.105748621039186,-0.1057246026342023,0.2892056951719915,0.01096499950412654
0.105751421039186,0.008311424175526605,0.1328874664971582,0.01096499950412654
0.105754221039186,0.1618214602660989,-0.03988531256534771,-0.03040499465212589
0.105757021039186,0.2517344814045142,-0.2085444540302679,-0.03040499465212589
0.105759821039186,0.3241034984183425,-0.350464951116558,-0.03040499465210707
0.105762621039186,0.372349509760924,-0.4450786158408088,0.01096499950410772
0.105765421039186,0.3833145123388003,-0.4841581730095463,0.01096499950412654
0.105768221039186,0.3548055056364197,-0.4615331662277445,0.01096499950412654
0.105771021039186,0.2802434881066595,-0.3772035954948962,0.01096499950412654
0.105773821039186,0.1793654643904068,-0.2476240111986837,0.01096499950412654
0.105776621039186,0.09603144479867518,-0.0851353261287747,0.01096499950412654
0.105779421039186,-0.03993458716675764,0.08969427173124833,0.01096499950412654
0.105782221039186,-0.1627426160393076,0.2521829568018971,0.01096499950412654
0.105785021039186,-0.2460766356309634,0.3817625410980676,0.01096499950412654
0.105787821039186,-0.2877436454267533,0.4640352930321445,0.01096499950412654
0.105790621039186,-0.2460766356309066,0.4866602998140203,0.01096499950412654
0.105793421039186,-0.2307256320218914,0.4455239238469837,0.01096499950412654
0.105796221039186,-0.1539706139769593,0.3488534403244554,0.01096499950412654
0.105799021039186,-0.04651358871341744,0.2028193056407132,0.01096499950412654
0.105801821039186,0.08945244325203133,0.03416016417574069,0.01096499950412654
0.105804621039186,0.2166464731552005,-0.1386126148859347,0.01096499950412654
0.105807421039186,0.2868224896534689,-0.2949308435607128,-0.03040499465206944
0.105810221039186,0.3504195046052849,-0.4121695150673378,0.01096499950412654
0.105813021039186,0.3789285113076475,-0.4738740790178314,0.01096499950412654
0.105815821039186,0.3679635087297483,-0.47798771661448,0.01096499950412654
0.105818621039186,0.3131384958404512,-0.4183399714622349,0.01096499950412654
0.105821421039186,0.2232254747020448,-0.305214937552856,0.01096499950412654
0.105824221039186,0.1289264525324599,-0.1550671652731172,0.01096499950412654
0.105827021039186,0.01927642675329627,0.01770561378936716,0.01096499950412654
0.105829821039186,-0.1210756062432663,0.1884215740526668,0.01096499950412654
0.105832621039186,-0.2197606294440011,0.3344557087357495,0.01096499950412654
0.105835421039186,-0.2811646438800138,0.4352398298550602,0.01096499950412654
0.105838221039186,-0.2680066407866563,0.4846034810155632,0.01096499950412654
0.105841021039186,-0.2548486376930794,0.4681489306286996,0.01096499950412654
0.105843821039186,-0.1978306242881726,0.3941034538879366,0.01096499950412654
0.105846621039186,-0.09914560108743782,0.2706943259867399,0.01096499950412654
0.105849421039186,0.01927642675344386,0.1102624597151842,0.01096499950412654
0.105852221039186,0.172786462843374,-0.06456713814475179,0.01096499950412654
0.105855021039186,0.2473484803733704,-0.2291126420138082,0.01096499950412654
0.105857821039186,0.3219104979027886,-0.3648626827050814,0.01096499950412654
0.105860621039186,0.3679635087297981,-0.4533058910342724,0.01096499950412654
0.105863421039186,0.3723495097609419,-0.4841581730095715,0.01096499950412654
0.105866221039186,0.3350685009962578,-0.4512490722359771,0.01096499950412654
0.105869021039186,0.2583134829509207,-0.36074904510804,0.01096499950412654
0.105871821039186,0.1574354592346341,-0.2229421856183442,0.01096499950412654
0.105874621039186,0.07848744067404625,-0.05633986295172872,0.01096499950412654
0.105877421039186,-0.07282959490041366,0.1164329161099466,0.01096499950412654
0.105880221039186,-0.1868656217101854,0.2768647823815136,0.01096499950412654
