Time (s),OUT (V),IN (V),hand (V)
0.05994820520833333,0.0828734417136847,0.02387607019860103,-0.03040499465212589
0.05994825520833334,0.2999804927465621,0.3941034538879095,-0.03040499465212589
0.05994830520833333,0.2934014912005615,0.3920466350897797,-0.03040499465212589
0.05994835520833333,0.2955944917158312,0.3920466350896937,-0.03040499465212589
0.05994840520833333,0.2955944917157923,0.3920466350896301,-0.03040499465148625
0.05994845520833333,0.2912084906848091,0.3879329974932555,0.01096499950230168
0.05994850520833333,0.2934014912001416,0.394103453887642,-0.03040499464939802
0.05994855520833333,0.2912084906847932,0.3920466350897694,-0.03040499465212589
0.05994860520833333,0.2912084906847124,0.3982170914847086,-0.03040499465212589
0.05994865520833333,0.2868224896536544,0.3961602726864881,-0.03040499465212589
0.05994870520833333,0.2912084906843893,0.4002739102828113,-0.03040499465009409
0.05994875520833333,0.2846294891383916,0.3941034538884248,0.01096499950160561
0.05994880520833333,0.2890154901689989,0.3961602726863385,0.01096499950412654
0.05994885520833333,0.2846294891380047,0.3941034538880554,-0.03040499465199419
0.05994890520833333,0.2824364886224727,0.3899898162911814,-0.03040499465107236
0.05994895520833333,0.2846294891378721,0.3838193598959392,0.01096499950412654
0.05994900520833333,0.2824364886225396,0.3776489035015528,0.01096499950412654
0.05994905520833333,0.2824364886224169,0.3755920847029077,-0.03040499465101593
0.05994910520833333,0.280243488106843,0.3714784471061459,-0.03040499465212589
0.05994915520833333,0.2802434881067094,0.373535265904372,-0.03040499465212589
0.05994920520833334,0.2758574870759545,0.3694216283079086,-0.03040499465212589
0.05994925520833333,0.2802434881066196,0.3714784471060374,-0.03040499465212589
0.05994930520833333,0.273664486560265,0.3653079907112114,-0.03040499465212589
0.05994935520833333,0.2758574870756803,0.3714784471061001,0.01096499950384434
0.05994940520833333,0.2736644865600436,0.3653079907112957,-0.03040499465212589
0.05994945520833334,0.2714714860445475,0.3714784471058784,-0.03040499464947327
0.05994950520833333,0.2714714860445475,0.3673648095096209,0.01096499950222643
0.05994955520833333,0.2714714860445475,0.3653079907111114,0.01096499950412654
0.05994960520833333,0.2692784855289736,0.3673648095094562,-0.03040499465212589
0.05994965520833333,0.2692784855288848,0.3694216283077871,-0.03040499465212589
0.05994970520833333,0.2670854850135523,0.3694216283077871,-0.03040499465212589
0.05994975520833333,0.2670854850133997,0.3694216283077871,0.01096499950243338
0.05994980520833333,0.2648924844978518,0.3694216283077871,0.01096499950412654
0.05994985520833333,0.264892484497789,0.365307990711146,-0.03040499465212589
0.05994990520833333,0.2626994839823517,0.3694216283074129,-0.03040499465212589
0.05994995520833333,0.2648924844976843,0.3611943531148978,-0.03040499465212589
0.05995000520833333,0.2605064834668356,0.357080715517804,-0.03040499465212589
0.05995005520833333,0.262699483982237,0.3467966215259506,-0.03040499465212589
0.05995010520833333,0.2605064834666781,0.3426829839291252,-0.03040499465212589
0.05995015520833333,0.2605064834665674,0.3406261651307112,-0.03040499465003765
0.05995020520833333,0.2583134829512349,0.3385693463325823,0.01096499950166205
0.05995025520833333,0.2583134829511042,0.3323988899375852,-0.03040499465084661
0.05995030520833333,0.2583134829511042,0.3344557087357458,0.01096499950405128
0.05995035520833333,0.2517344814045003,0.3262284335424945,-0.03040499465212589
0.05995040520833333,0.2561204824352871,0.3323988899372802,-0.03040499464983071
0.05995045520833333,0.251734481404622,0.3303420711391515,0.01096499950186899
0.05995050520833333,0.2561204824354167,0.3282852523407374,-0.03040499465105355
0.05995055520833333,0.2495414808888207,0.3303420711390336,-0.03040499465201301
0.05995060520833333,0.253927481919747,0.3282852523405531,0.01096499950280963
0.05995065520833334,0.2473484803735001,0.3241716147445958,-0.03040499464962377
0.05995070520833333,0.2517344814041652,0.3344557087352398,0.01096499950207593
0.05995075520833333,0.2473484803733266,0.3365125275340617,-0.03040499465126049
0.05995080520833333,0.2495414808887579,0.3323988899373785,-0.03040499465212589
0.05995085520833333,0.2429624793421679,0.3303420711389635,-0.03040499465212589
0.05995090520833334,0.245155479857661,0.3282852523406841,-0.03040499464941683
0.05995095520833333,0.245155479857661,0.3282852523406841,0.01096499950228287
0.05995100520833333,0.242962479342122,0.3200579771473944,-0.03040499465146743
0.05995105520833333,0.2429624793420312,0.3200579771471325,-0.03040499465212589
0.05995110520833333,0.2385764783110311,0.3097738831554878,-0.0304049946503951
0.05995115520833333,0.2407694788263636,0.3097738831554878,0.0109649995013046
0.05995120520833333,0.2385764783110261,0.3036034267606664,-0.03040499465048917
0.05995125520833333,0.2385764783109393,0.3015466079620896,-0.03040499465212589
0.05995130520833333,0.2363834777954043,0.2974329703654298,-0.03040499465139218
0.05995135520833333,0.2385764783106312,0.3015466079619709,0.01096499950218881
0.05995140520833333,0.2319974767646335,0.299489789163842,-0.03040499464951089
0.05995145520833333,0.2341904772797158,0.299489789163712,-0.03040499465212589
0.05995150520833333,0.2319974767642306,0.299489789163712,0.01096499950388197
0.05995155520833333,0.2341904772796919,0.2974329703654036,-0.03040499465212589
0.05995160520833333,0.2298044762487575,0.2994897891636054,-0.03040499464998122
0.05995165520833333,0.23199747676409,0.2974329703654766,0.01096499950171848
