Time (s),OUT (V),IN (V),hand (V)
0.08767017742525859,0.01927642675341993,-0.4389081594460558,-0.03040499465212589
0.0876770774252586,0.1640144607813617,-0.1427262524827796,-0.03040499465212589
0.0876839774252586,-0.03116258510464762,0.258353413196609,-0.03040499465212589
0.08769087742525861,-0.395200670690033,0.4702057494271276,-0.03040499465212589
0.08769777742525861,-0.6627467335899033,0.3344557087352305,-0.03040499465218232
0.0877046774252586,-0.6473957299809072,-0.04605576895995298,-0.07177498880837831
0.08771157742525861,-0.3491476598626983,-0.3957149646803526,-0.07177498880835949
0.0877184774252586,0.006118423659785155,-0.4491922534375135,-0.03040499465216351
0.0877253774252586,0.1640144607813557,-0.1715217156597433,-0.03040499465212589
0.0877322774252586,-0.02019758252677823,0.2336715876163473,-0.03040499465212589
0.08773917742525861,-0.3754636660499976,0.4681489306287332,-0.03040499465212589
0.0877460774252586,-0.6517817310119293,0.3570807155177067,-0.03040499465212589
0.0877529774252586,-0.6473957299809072,-0.01726030578298089,-0.07177498880837831
0.08775987742525861,-0.3623056629561416,-0.3772035954951684,-0.07177498880837831
0.0877667774252586,-0.007039579433658072,-0.4574195286309098,-0.07177498880837831
0.0877736774252586,0.1662074612969226,-0.1982603600383518,-0.0304049946521447
0.0877805774252586,-0.01142558046463929,0.2089897620362005,-0.03040499465212589
0.08778747742525861,-0.3557266614098428,0.4619784742336902,-0.03040499465212589
0.0877943774252586,-0.6430097289496288,0.3755920847028918,-0.03040499465212589
0.0878012774252586,-0.649588730496481,0.01359197619234634,-0.03040499465212589
0.08780817742525861,-0.3732706655338514,-0.358692226310031,-0.07177498880837831
0.0878150774252586,-0.02019758252693876,-0.4635899850260005,-0.07177498880837831
0.0878219774252586,0.1640144607814275,-0.2249990044168509,-0.07177498880837831
0.08782887742525861,-0.0004605778867659108,0.1801942988592378,-0.03040499465212589
0.08783577742525861,-0.3359896567696878,0.453751199040292,-0.03040499465212589
0.0878426774252586,-0.6342377268873283,0.3920466350897217,-0.03040499465212589
0.0878495774252586,-0.6473957299807885,0.04238743936914444,-0.0304049946521447
0.08785647742525859,-0.3864286686278531,-0.3401808571243913,-0.07177498880834068
0.0878633774252586,-0.03116258510480913,-0.4677036226227005,-0.07177498880837831
0.0878702774252586,0.1618214602658536,-0.2517376487954678,-0.07177498880837831
0.08787717742525861,0.008311424175386991,0.1534556544807602,-0.03040499465212589
0.0878840774252586,-0.3162526521289565,0.4434671050483087,-0.03040499465212589
0.0878909774252586,-0.6232727243095946,0.4085011854765349,-0.03040499465212589
0.08789787742525861,-0.6473957299807945,0.06912608374775858,-0.07177498880837831
0.0879047774252586,-0.3995866717212844,-0.3196126691408342,-0.07177498880837831
0.0879116774252586,-0.04432058819825241,-0.4718172602193995,-0.07177498880837831
0.0879185774252586,0.1618214602657898,-0.2743626555771921,-0.03040499465212589
0.08792547742525861,0.02146942726883225,0.1267170101021582,-0.03040499465212589
0.0879323774252586,-0.3009016485200879,0.4331830110566573,-0.03040499465212589
0.0879392774252586,-0.614500722247299,0.4208420982666658,-0.03040499465212589
0.08794617742525861,-0.6473957299807995,0.0979215469247269,-0.07177498880837831
0.0879530774252586,-0.4105516742991439,-0.2990444811572752,-0.07177498880837831
0.0879599774252586,-0.05747859129153415,-0.4738740790178239,-0.07177498880837831
0.0879668774252586,0.157435459234648,-0.2969876623591025,-0.03040499465212589
0.08797377742525861,0.03024142933113574,0.09586472812684785,-0.03040499465212589
0.0879806774252586,-0.2833576443955009,0.420842098266518,-0.03040499465212589
