Frequency (Hz),OUT (V),Phase (deg),IN (V),Phase (deg),hand (V),Phase (deg)
0,0.01505400655787994,0,0.001714098200243984,0,0.01985663003076479,180
23.58846618357488,0.006111752760515049,0.1244173146460432,0.0004582767860900148,11.22722472686954,0.019991494979058,7.043445972246652
47.17693236714976,0.0007707844584846876,0.3164033086329668,0.0006674021672290534,175.6273692774286,0.03446782889558483,12.29717432359912
70.76539855072464,0.0004232956182407594,9.099791052604189,0.0003917829728877671,14.16051845140728,0.01821924082755552,11.3857725046556
94.35386473429952,4.842010520446168e-05,48.08430028702887,5.414629531161082e-05,95.33405416940465,0.0006668610743181621,157.4638528481539
117.9423309178744,4.208677473679517e-05,8.709503853868508,3.061390727136571e-05,132.0584865632417,0.000963841190727417,68.96136767266415
141.5307971014493,3.896170053071186e-05,147.8490828248925,1.976422230205269e-05,157.8534854520605,0.004107671399033402,58.65078218864878
165.1192632850241,5.799363265057696e-05,130.9636635516837,3.716911712313566e-05,82.28663641309741,0.003224147808107573,53.74913936711086
188.707729468599,1.816324300089669e-05,42.11188227379591,3.446137124923433e-05,17.69332512206955,0.0005054100852632319,34.29576602207245
212.2961956521739,3.148685428851893e-05,38.84176869226681,1.342120738284442e-05,23.78580351321483,0.0003642855841522766,125.5378802147348
235.8846618357488,3.443837269132966e-05,150.8382819018293,2.973348059979231e-05,81.60976678972625,0.0014691767610952,81.34030181455134
259.4731280193237,6.678335514131355e-05,168.3254746800835,2.403774380636237e-05,143.6036753904676,0.001827761013770991,68.29186058826718
283.0615942028986,2.851145942349724e-05,133.8548782868579,5.000446032505927e-05,134.2876676637008,0.0004567171883252978,74.20508842650491
306.6500603864735,4.923926558351916e-05,74.9407818741883,5.46459369965455e-05,133.3124340724206,0.0001723153506043063,5.507875908635984
330.2385265700483,4.91870124483949e-05,8.652139557132919,2.814013244905941e-05,43.56502404026605,0.002805673945207786,56.09222217697015
353.8269927536232,4.034949028063815e-05,160.7338269894727,3.938611235362566e-05,56.93372331910703,0.005474389546783523,57.19638818288082
377.4154589371981,5.451753503382446e-05,152.7554448918883,8.222307915466952e-05,82.29580494803767,0.001964683999477277,55.50468429965783
401.003925120773,5.231952901501559e-05,126.6091485314902,4.03782988592084e-05,108.8938784575519,0.0001648562378334766,27.14045840753243
424.5923913043479,7.680976248502066e-06,145.4923834607799,7.474112966945548e-05,25.1993177824861,0.0007984005138098241,55.79293343756685
448.1808574879227,5.031370469852804e-05,168.6269126489977,3.268225191643281e-05,75.30843615623391,0.002548931294470584,38.61659629622922
471.7693236714976,2.990648114830938e-05,65.52605485790686,1.989381468141648e-05,23.20763841034194,0.00136006691140647,26.94094221276947
495.3577898550725,4.801110263001302e-05,67.58957424874679,7.327913827234488e-05,26.2162860254576,0.0001248868207631094,157.8144370210428
518.9462560386473,3.123403934391273e-05,99.39247982371525,2.011064567484046e-05,100.8871150077695,0.0005582226866935543,155.5152256681819
542.5347222222223,1.579379358213539e-05,118.8047855228365,2.220242194151125e-05,177.9051863255908,0.003188026162581846,166.6551942540409
566.1231884057971,1.474160467481991e-05,9.583635915404795,1.822885411994595e-05,61.44535422063597,0.002334538567489232,166.7194014802076
589.711654589372,9.521648068415343e-06,52.37803125432738,3.14185921151701e-05,3.860480464213875,6.89042102400822e-05,40.59240706621608
613.3001207729469,2.221883341155268e-05,19.90343167308783,1.09606334080763e-05,153.5468437424516,0.0002924006652318287,47.91975019662148
636.8885869565217,1.683404909269743e-05,150.7609335233098,2.267731926649232e-05,134.2668105428272,0.002036937250211371,116.6570009739385
660.4770531400966,1.221873851409825e-05,99.75559531374579,1.876551087843129e-05,60.73993887602521,0.00230923216046525,120.5442240021892
684.0655193236715,2.687860837851812e-05,4.086883970756728,5.512604089320772e-05,44.56614842204512,0.0004003181311928828,128.0093654589028
707.6539855072464,4.947965221318885e-05,46.79211399747478,5.363288495303655e-05,104.0535685258089,0.0003017561028829986,112.3614597607706
731.2424516908213,4.371198967948524e-05,72.72671954334723,7.492591483615619e-05,67.48534146148512,0.001410248547385677,115.4156179548158
754.8309178743962,3.112385566008334e-05,54.21911535863743,4.281422250148489e-05,79.0030704763543,0.002550016300368323,105.97177449544
778.419384057971,1.330608948167512e-05,110.7066713000914,3.356267328844301e-05,120.3638526767349,0.0008761411890440989,99.50928222627802
802.007850241546,1.706685045741006e-05,142.7574817816326,7.828547559121897e-05,136.9378548608873,0.0001104114662434623,59.72909857324286
825.5963164251208,1.297307442249583e-05,85.1862978735027,5.067105797900783e-05,112.0843596288259,0.0006794985072346714,51.39895166471238
849.1847826086957,2.269484538505495e-05,55.23106666285931,4.08605212395087e-05,116.0474507244476,0.002372270461997886,55.01912379016861
872.7732487922706,3.168732088041918e-05,52.46216751959284,1.830000324756332e-05,20.29997009418875,0.0008543253254559805,57.73661773184086
896.3617149758454,4.519236929338829e-05,131.899702323851,3.860386946460776e-05,82.94929842737186,0.0004155963860193663,27.21726176408568
919.9501811594204,4.115331414064696e-05,89.30139589308065,1.818681455787985e-05,73.19507505615745,0.0004748480228549613,57.46472815340526
943.5386473429952,4.224651092966217e-05,114.8272719261501,5.524726225342801e-05,144.6055529951978,0.002192328590007946,52.94272105622122
967.12711352657,1.830921131382541e-05,125.3624327850998,3.70701470871038e-05,116.8564254490256,0.00136529083121355,57.25424448918712
990.715579710145,1.819466717891509e-05,85.18245059464496,2.678633049357746e-05,28.84229402572462,8.949181501995291e-05,173.9628453252332
1014.30404589372,5.101496021039334e-05,141.6434717252918,1.362762337499369e-05,83.62199950289485,0.0004052870315381097,111.5612497134782
1037.892512077295,1.943474794828165e-05,103.4269733866641,3.141136916720482e-05,156.4480379650161,0.001523613021218128,2.927515760386243
1061.48097826087,2.428731264650931e-05,45.56401627357164,2.162052792971638e-05,33.38473608112582,0.001808762270448313,11.90630019188097
1085.069444444445,3.457220290798971e-05,173.0370560418697,1.813645051000775e-05,32.46965036928484,0.0002529976332176873,93.26210218104295
1108.657910628019,4.598212917008065e-05,79.67731525907769,3.766515575995559e-05,24.65746178120095,0.0003983589234414854,121.7578950988273
1132.246376811594,2.989547584890915e-05,105.251088877398,4.111565945867467e-05,169.499982977858,0.0009818128094196933,175.523140617977
1155.834842995169,8.485684780983007e-06,103.7453242057898,2.50445698106563e-05,97.20061413964218,0.001620584794182166,156.5480989351747
1179.423309178744,2.779672685647388e-05,109.5833152362751,3.81519753437147e-05,104.6984984412445,0.0003079224027133262,120.6108061113449
1203.011775362319,2.602567243934279e-05,114.2402276888049,6.197335771840195e-05,178.6307052124123,0.0002460257509970978,10.45346721844185
1226.600241545894,5.051208684363425e-05,34.40144648387088,2.445446712130596e-05,163.0579045956411,0.0007511219532624231,140.1446921166025
1250.188707729469,4.907328886696055e-05,77.53169870583359,1.152783859644049e-05,125.9388299928562,0.00150492947844878,135.9925822264922
1273.777173913043,4.462794021835255e-05,89.13592319027231,5.225620541358266e-05,173.759589423178,0.0005026769232988114,116.6962863282541
1297.365640096618,2.936577103763034e-05,133.4290560182508,3.137152375297503e-05,172.5677613427594,0.0003324246302469675,163.9289959820564
1320.954106280193,1.240162278880275e-05,173.5469846780699,4.853944139580181e-05,4.173738496490913,0.00019117242806471,43.60954657643817
1344.542572463768,8.890607988678354e-06,20.78047192729355,1.52401023377482e-05,90.11287270427759,0.001338031535809317,96.998320466358
1368.131038647343,7.733068183010436e-06,62.33552591544639,5.443824373176726e-05,34.24130747952773,0.0006548557145460641,96.15563984835163
1391.719504830918,1.528608277313606e-05,23.68758774679802,6.171693201265707e-06,47.83578318234437,0.0006712911359841485,50.09206885021735
1415.307971014493,1.951822410663279e-05,34.67524223028735,2.84781310435752e-05,2.140548718933672,0.0006678375335828298,156.9516849658698
1438.896437198068,6.291747284546356e-05,56.91015558971,4.603616781693535e-05,26.26971639044246,0.00170375321622105,92.27106811398146
1462.484903381643,1.51113339100648e-05,99.01183729996997,2.26562993465783e-05,98.37823257780886,0.001503824061000691,84.8813836361463
1486.073369565217,1.165851564877554e-05,34.06508434234635,3.439589743634991e-05,129.008207280079,0.0001225896309849894,152.9767648942364
1509.661835748792,3.636574455130777e-05,169.6548093659849,8.257007243720331e-05,155.3720572110936,9.864477673244929e-05,34.70874057300706
1533.250301932367,2.085898836688545e-05,62.11122432607801,3.933598163783388e-05,116.9655519875266,0.000818841672317939,71.00307120004724
1556.838768115942,9.797964092538356e-06,141.4436994928517,2.758162978783976e-05,152.423598134865,0.001138605013014419,62.6446414371137
1580.427234299517,2.036178122407466e-05,141.4401972679904,2.295539916969109e-05,86.28101656340925,0.0002716791132330848,8.300854477240739
1604.015700483092,2.964079730865007e-05,66.153370074406,2.69245450198111e-05,115.9348114420976,0.0001402762731068539,26.5636901574517
1627.604166666667,1.41753275397636e-05,137.7066052861067,5.296752052848312e-05,48.14634288313362,0.0001593643223176427,114.4823870866114
1651.192632850242,1.385221361001442e-05,140.9628452838425,2.004516525613084e-05,57.44929635952766,0.0005825572360068855,26.20101003279937
1674.781099033816,2.189508158663414e-05,170.3488603808231,2.435451437918278e-05,163.4706067232936,6.233770134189005e-05,87.14490581735296
1698.369565217391,4.209703916166453e-05,164.8992886957842,2.844034632966394e-05,55.80892215835505,0.0003037047337781879,14.27316146539475
1721.958031400966,1.842163275496081e-05,85.59575710788805,1.631460398570379e-05,148.491827515014,0.0001333616865639605,141.7860867196524
1745.546497584541,1.118375915539667e-05,46.72746397475982,1.573132030876579e-05,170.2007277826997,0.0008783168583935951,162.2168071719559
1769.134963768116,2.02330580534196e-05,167.4467069445919,2.945030064368416e-05,141.9247858273963,0.0007553741595586464,170.5703983931281
1792.723429951691,1.701143100206277e-05,46.71224169736163,4.547240759049088e-06,81.25238740635146,0.0002481878822576135,177.0092243418647
1816.311896135266,9.187667925285552e-06,62.61290541240419,3.318239750685614e-05,71.49415389718123,0.000262598114847049,84.66474535062669
1839.900362318841,2.664899585131458e-05,11.11577845874961,9.269401256833436e-06,156.7861317497842,0.0005333711010021388,126.9150844860986
1863.488828502416,2.902899255833952e-05,7.75283028871045,4.646955546314138e-05,30.31981353428822,0.0008522184096688241,145.0215365307235
1887.07729468599,1.786245154151198e-05,74.06016795422157,6.3414195542675e-05,95.09430255409539,0.0006335052237893149,144.5281295151571
1910.665760869565,2.460497196525408e-05,29.50762526633475,4.861873245531672e-05,142.8981336443478,0.0001319694194431595,171.1736858511297
1934.25422705314,2.622331027672148e-05,32.10481609539057,8.964305338222346e-05,23.75999361488797,0.0003102144116723185,136.4797197206992
1957.842693236715,4.211042023130271e-05,49.12416536643097,4.412652999225522e-05,27.78409041637557,0.0009336878286075227,136.5648000336147
1981.43115942029,3.314917750041123e-05,120.4018427500915,2.885846304966855e-05,141.1696461980499,0.0005428741917036035,152.709479808399
2005.019625603865,0.0004196975033027597,171.1244825174856,3.160457290910617e-05,12.89148715708724,7.024104462823628e-05,6.956778663646328
2028.60809178744,0.000531222344096313,170.9134920702122,1.406364604908252e-05,162.1916180252767,0.0002635566335604051,119.3232507564296
2052.196557971014,0.0001094525244288797,175.7671657691228,2.312323841377627e-05,59.95435151483524,0.0009014081157841914,113.272487007534
2075.785024154589,3.493782298605648e-05,129.2471506427695,4.220564859491319e-05,137.9040624827485,0.0003761449073416423,123.3677741354308
2099.373490338164,2.698720060286989e-05,90.82661325283458,4.77145033114048e-05,111.178951167315,0.0002764703706857531,117.0842468729894
2122.961956521739,3.807181522684709e-06,173.705189400828,4.289852685120936e-05,125.8775980251653,0.0001826575479587172,160.3040978576696
2146.550422705314,1.584404082172516e-05,167.7000697173884,3.941505148275038e-06,145.8190803160658,0.0005950444217546127,70.48377350647135
2170.138888888889,7.437141209229834e-06,67.33798638617237,3.92343604553193e-05,4.25271557544447,0.0003123842307648845,61.63947909762844
2193.727355072464,2.172102179862627e-05,71.95373374333056,1.495464275479845e-05,1.973048722248851,0.0003432435571158695,78.94095519936457
2217.315821256039,5.951294711611577e-05,72.95298528966426,2.983127039158768e-05,68.90707341078193,0.0004626256476029527,39.62758029325055
2240.904287439614,1.8071279370143e-05,57.05708293241113,1.758596007644016e-05,95.5574106369058,0.0005360645225451256,94.6178623344419
2264.492753623188,4.382271448802913e-05,175.3476982722154,3.769318752778643e-05,141.6583494662517,0.0009045270292784457,71.07978335585807
2288.081219806763,6.087543916271461e-06,177.886260129385,4.633499823866209e-05,35.93441766656328,0.0001771406344511628,71.62950428117279
2311.669685990338,2.874173853189462e-05,175.4932620448504,2.899948705781902e-05,175.4139891274972,4.006844797163185e-05,65.0530559767524
2335.258152173913,4.213178099864807e-05,169.0081004727421,5.688585056589215e-05,12.74417097661876,0.0003592819663704577,34.75993720786506
2358.846618357488,2.600945768522624e-05,116.393673361015,2.654714764335489e-05,108.8866545207831,0.0005767116051462264,28.87170113195553
2382.435084541063,9.813406200997181e-06,45.37628836600313,2.319625968784569e-05,112.9318783617483,0.0001402213173875369,65.67524325545118
2406.023550724638,1.561790675509778e-05,89.63241036171091,6.974502201784312e-05,121.7398064338834,0.0003169657048738331,75.36392133516017
2429.612016908213,8.228356108817254e-06,159.4762046898887,3.923774603733341e-05,56.93255769409129,0.0003613835517369591,174.1754981667626
2453.200483091788,2.104680409117665e-05,49.45616058549888,1.420337734925072e-05,38.03087682469486,0.0008292064464385782,6.307322493921095
